Growth Temperature (°C),TDMAT Pressure (Torr),N2 Gas Flow (sccm),N2 Plasma RF Power (W),log10 Normalized XRD Intensity (Inorm = ITiN(002)/ISTO(002)d)
800.0,2.0,4.5,0.0,-5.71805879167086
800.0,2.0,4.5,100.0,-5.316321351290994
800.0,2.0,4.5,200.0,-4.139628632681233
800.0,2.0,4.5,300.0,-4.043780386887766
800.0,2.0,4.5,400.0,-4.0303058110502405
800.0,2.0,4.5,500.0,-4.229560279421759
800.0,2.3,0.0,0.0,-6.543325161611512
800.0,2.3,0.0,100.0,-6.276053038642978
800.0,2.3,0.0,200.0,-4.741153376526559
800.0,2.3,0.0,300.0,-4.390457482307809
800.0,2.3,0.0,400.0,-4.1623835028364224
800.0,2.3,0.0,500.0,-4.237064790067885
800.0,2.3,0.5,0.0,-6.274438740006832
800.0,2.3,0.5,100.0,-6.130563890937992
800.0,2.3,0.5,200.0,-4.304225491646044
800.0,2.3,0.5,300.0,-4.121444430960719
800.0,2.3,0.5,400.0,-4.07640371809687
800.0,2.3,0.5,500.0,-4.197143842961109
800.0,2.3,1.0,0.0,-6.065976609637978
800.0,2.3,1.0,100.0,-5.667831513937609
800.0,2.3,1.0,200.0,-4.22506666055387
800.0,2.3,1.0,300.0,-4.081495840019207
800.0,2.3,1.0,400.0,-4.049826581044158
800.0,2.3,1.0,500.0,-4.189479749883657
800.0,2.3,1.5,0.0,-6.053631570420772
800.0,2.3,1.5,100.0,-5.648226766422892
800.0,2.3,1.5,200.0,-4.206477703686096
800.0,2.3,1.5,300.0,-4.073831746941755
800.0,2.3,1.5,400.0,-4.044561497787319
800.0,2.3,1.5,500.0,-4.221208875481034
800.0,2.3,2.0,0.0,-6.030276808664365
800.0,2.3,2.0,100.0,-5.635345024027915
800.0,2.3,2.0,200.0,-4.180686191203273
800.0,2.3,2.0,300.0,-4.10628052013068
800.0,2.3,2.0,400.0,-4.052068547846538
800.0,2.3,2.0,500.0,-4.046196105520356
800.0,2.3,2.5,0.0,-6.035396213801467
800.0,2.3,2.5,100.0,-5.675769204913391
800.0,2.3,2.5,200.0,-4.171442042829215
800.0,2.3,2.5,300.0,-3.9082324661356624
800.0,2.3,2.5,400.0,-3.8888229532424714
800.0,2.3,2.5,500.0,-4.039322357069022
800.0,2.3,3.0,0.0,-6.049730085032303
800.0,2.3,3.0,100.0,-5.381159989647973
800.0,2.3,3.0,200.0,-3.969993674964255
800.0,2.3,3.0,300.0,-3.8722978976263556
800.0,2.3,3.0,400.0,-3.895015365019707
800.0,2.3,3.0,500.0,-4.0481246969641935
800.0,2.3,3.5,0.0,-5.706049065003763
800.0,2.3,3.5,100.0,-5.309269548788399
800.0,2.3,3.5,200.0,-3.9716159846165473
800.0,2.3,3.5,300.0,-3.884029952858554
800.0,2.3,3.5,400.0,-3.9814877399642876
800.0,2.3,3.5,500.0,-4.147076466327474
800.0,2.3,4.0,0.0,-5.707671374656058
800.0,2.3,4.0,100.0,-5.321001604020599
800.0,2.3,4.0,200.0,-4.087779038881569
800.0,2.3,4.0,300.0,-4.043511975441585
800.0,2.3,4.0,400.0,-4.0217602625717435
800.0,2.3,4.0,500.0,-4.153774120218545
800.0,2.3,4.5,0.0,-5.72755524892246
800.0,2.3,4.5,100.0,-5.439125416578812
800.0,2.3,4.5,200.0,-4.139897044127414
800.0,2.3,4.5,300.0,-4.051354866918309
800.0,2.3,4.5,400.0,-4.1145408209963135
800.0,2.3,4.5,500.0,-4.349183939921219
800.0,2.6,0.0,0.0,-6.276053038642978
800.0,2.6,0.0,100.0,-6.274438740006832
800.0,2.6,0.0,200.0,-4.609239736321306
800.0,2.6,0.0,300.0,-4.286973151204569
800.0,2.6,0.0,400.0,-4.101757452725338
800.0,2.6,0.0,500.0,-4.133911053928405
800.0,2.6,0.5,0.0,-6.130563890937992
800.0,2.6,0.5,100.0,-6.065976609637978
800.0,2.6,0.5,200.0,-4.363517087255615
800.0,2.6,0.5,300.0,-4.207814320112395
800.0,2.6,0.5,400.0,-4.056486431034605
800.0,2.6,0.5,500.0,-4.107333916875693
800.0,2.6,1.0,0.0,-6.059213410809682
800.0,2.6,1.0,100.0,-6.053631570420772
800.0,2.6,1.0,200.0,-4.215783778568297
800.0,2.6,1.0,300.0,-4.1892253632446215
800.0,2.6,1.0,400.0,-4.048822337957152
800.0,2.6,1.0,500.0,-4.102900779049737
800.0,2.6,1.5,0.0,-6.0409578048229955
800.0,2.6,1.5,100.0,-6.030276808664365
800.0,2.6,1.5,200.0,-4.202791710980006
800.0,2.6,1.5,300.0,-4.071122499794351
800.0,2.6,1.5,400.0,-4.079719518123648
800.0,2.6,1.5,500.0,-4.111976469001442
800.0,2.6,2.0,0.0,-6.0302093325962165
800.0,2.6,2.0,100.0,-6.035396213801467
800.0,2.6,2.0,200.0,-4.235910063202114
800.0,2.6,2.0,300.0,-4.07312214685831
800.0,2.6,2.0,400.0,-3.9154910451964127
800.0,2.6,2.0,500.0,-3.955121765296493
800.0,2.6,2.5,0.0,-6.071579300794078
800.0,2.6,2.5,100.0,-6.049730085032303
800.0,2.6,2.5,200.0,-4.0369717029749825
800.0,2.6,2.5,300.0,-3.872020226191458
800.0,2.6,2.5,400.0,-3.889100624677369
800.0,2.6,2.5,500.0,-4.029877700000794
800.0,2.6,3.0,0.0,-5.778217177298235
800.0,2.6,3.0,100.0,-5.706049065003763
800.0,2.6,3.0,200.0,-4.003428372277172
800.0,2.6,3.0,300.0,-3.8736425358437505
800.0,2.6,3.0,400.0,-3.898370281600064
800.0,2.6,3.0,500.0,-4.113043888072821
800.0,2.6,3.5,0.0,-5.706049065003763
800.0,2.6,3.5,100.0,-5.707671374656058
800.0,2.6,3.5,200.0,-4.015160427509371
800.0,2.6,3.5,300.0,-3.9944731444061814
800.0,2.6,3.5,400.0,-4.021404362361293
800.0,2.6,3.5,500.0,-4.147432366537924
800.0,2.6,4.0,0.0,-5.71805879167086
800.0,2.6,4.0,100.0,-5.72755524892246
800.0,2.6,4.0,200.0,-4.172785658559254
800.0,2.6,4.0,300.0,-4.042852336797598
800.0,2.6,4.0,400.0,-4.029334742602286
800.0,2.6,4.0,500.0,-4.229560279421759
800.0,2.6,4.5,0.0,-5.820396112791201
800.0,2.6,4.5,100.0,-5.4393938280249925
800.0,2.6,4.5,200.0,-4.180628550035978
800.0,2.6,4.5,300.0,-4.154474592800038
800.0,2.6,4.5,400.0,-4.250120572835768
800.0,2.6,4.5,500.0,-4.349183939921219
800.0,2.9000000000000004,0.0,0.0,-6.274438740006832
800.0,2.9000000000000004,0.0,100.0,-6.130563890937992
800.0,2.9000000000000004,0.0,200.0,-4.418728057173758
800.0,2.9000000000000004,0.0,300.0,-4.230940513929161
800.0,2.9000000000000004,0.0,400.0,-3.971983950538598
800.0,2.9000000000000004,0.0,500.0,-4.071345265161196
800.0,2.9000000000000004,0.5,0.0,-6.065976609637978
800.0,2.9000000000000004,0.5,100.0,-6.059213410809682
800.0,2.9000000000000004,0.5,200.0,-4.343128578448453
800.0,2.9000000000000004,0.5,300.0,-4.201269123136424
800.0,2.9000000000000004,0.5,400.0,-3.952252388119151
800.0,2.9000000000000004,0.5,500.0,-4.063681172083742
800.0,2.9000000000000004,1.0,0.0,-6.053631570420772
800.0,2.9000000000000004,1.0,100.0,-6.0409578048229955
800.0,2.9000000000000004,1.0,200.0,-4.317640546523848
800.0,2.9000000000000004,1.0,300.0,-4.188277055548135
800.0,2.9000000000000004,1.0,400.0,-4.006809905027034
800.0,2.9000000000000004,1.0,500.0,-4.095410297681121
800.0,2.9000000000000004,1.5,0.0,-6.030276808664365
800.0,2.9000000000000004,1.5,100.0,-6.0302093325962165
800.0,2.9000000000000004,1.5,200.0,-4.311914885703538
800.0,2.9000000000000004,1.5,300.0,-4.220725828737061
800.0,2.9000000000000004,1.5,400.0,-4.044728993209591
800.0,2.9000000000000004,1.5,500.0,-3.9361276262475795
800.0,2.9000000000000004,2.0,0.0,-6.014734747574165
800.0,2.9000000000000004,2.0,100.0,-6.071579300794078
800.0,2.9000000000000004,2.0,200.0,-4.315122647856563
800.0,2.9000000000000004,2.0,300.0,-4.021148204821502
800.0,2.9000000000000004,2.0,400.0,-3.8888229532424714
800.0,2.9000000000000004,2.0,500.0,-3.933553210388633
800.0,2.9000000000000004,2.5,0.0,-6.061603265115961
800.0,2.9000000000000004,2.5,100.0,-5.778217177298235
800.0,2.9000000000000004,2.5,200.0,-4.019098107318285
800.0,2.9000000000000004,2.5,300.0,-3.9876048741236927
800.0,2.9000000000000004,2.5,400.0,-3.889733292911362
800.0,2.9000000000000004,2.5,500.0,-3.964201776626562
800.0,2.9000000000000004,3.0,0.0,-5.706049065003763
800.0,2.9000000000000004,3.0,100.0,-5.706049065003763
800.0,2.9000000000000004,3.0,200.0,-4.020720416970579
800.0,2.9000000000000004,3.0,300.0,-3.9993369293558914
800.0,2.9000000000000004,3.0,400.0,-3.9814877399642876
800.0,2.9000000000000004,3.0,500.0,-4.080174039515614
800.0,2.9000000000000004,3.5,0.0,-5.707671374656058
800.0,2.9000000000000004,3.5,100.0,-5.71805879167086
800.0,2.9000000000000004,3.5,200.0,-4.045144060482389
800.0,2.9000000000000004,3.5,300.0,-4.156962160405773
800.0,2.9000000000000004,3.5,400.0,-4.0217602625717435
800.0,2.9000000000000004,3.5,500.0,-4.086871693406685
800.0,2.9000000000000004,4.0,0.0,-5.72755524892246
800.0,2.9000000000000004,4.0,100.0,-5.820396112791201
800.0,2.9000000000000004,4.0,200.0,-4.173054070005435
800.0,2.9000000000000004,4.0,300.0,-4.164805051882497
800.0,2.9000000000000004,4.0,400.0,-4.1145408209963135
800.0,2.9000000000000004,4.0,500.0,-4.293422598103471
800.0,2.9000000000000004,4.5,0.0,-5.820664524237382
800.0,2.9000000000000004,4.5,100.0,-5.824311256035378
800.0,2.9000000000000004,4.5,200.0,-4.284676326007879
800.0,2.9000000000000004,4.5,300.0,-4.307853488436227
800.0,2.9000000000000004,4.5,400.0,-4.250120572835768
800.0,2.9000000000000004,4.5,500.0,-4.293422598103471
800.0,3.2,0.0,0.0,-6.130563890937992
800.0,3.2,0.0,100.0,-6.065976609637978
800.0,3.2,0.0,200.0,-4.363517087255615
800.0,3.2,0.0,300.0,-4.210552005121999
800.0,3.2,0.0,400.0,-3.943951870123774
800.0,3.2,0.0,500.0,-4.0673671647898315
800.0,3.2,0.5,0.0,-6.059213410809682
800.0,3.2,0.5,100.0,-6.053631570420772
800.0,3.2,0.5,200.0,-4.330454812850677
800.0,3.2,0.5,300.0,-4.191963048254225
800.0,3.2,0.5,400.0,-3.928502881821098
800.0,3.2,0.5,500.0,-4.060252277344793
800.0,3.2,1.0,0.0,-6.0409578048229955
800.0,3.2,1.0,100.0,-6.030276808664365
800.0,3.2,1.0,200.0,-4.3139545538177595
800.0,3.2,1.0,300.0,-4.185567808400732
800.0,3.2,1.0,400.0,-3.959400061987593
800.0,3.2,1.0,500.0,-4.069327967296497
800.0,3.2,1.5,0.0,-6.0302093325962165
800.0,3.2,1.5,100.0,-6.014734747574165
800.0,3.2,1.5,200.0,-4.347072906039867
800.0,3.2,1.5,300.0,-4.188775570553755
800.0,3.2,1.5,400.0,-3.7907117969099273
800.0,3.2,1.5,500.0,-3.912473263591548
800.0,3.2,2.0,0.0,-6.071579300794078
800.0,3.2,2.0,100.0,-6.061603265115961
800.0,3.2,2.0,200.0,-4.0749266924894245
800.0,3.2,2.0,300.0,-3.987327202688795
800.0,3.2,2.0,400.0,-3.748024824676043
800.0,3.2,2.0,500.0,-3.9133836032604385
800.0,3.2,2.5,0.0,-5.778217177298235
800.0,3.2,2.5,100.0,-5.706049065003763
800.0,3.2,2.5,200.0,-4.019098107318285
800.0,3.2,2.5,300.0,-3.9889495123410885
800.0,3.2,2.5,400.0,-3.7767516982153184
800.0,3.2,2.5,500.0,-4.004396376686288
800.0,3.2,3.0,0.0,-5.706049065003763
800.0,3.2,3.0,100.0,-5.707671374656058
800.0,3.2,3.0,200.0,-4.031107833985382
800.0,3.2,3.0,300.0,-4.013373155852898
800.0,3.2,3.0,400.0,-3.9117637663980576
800.0,3.2,3.0,500.0,-4.043638489066109
800.0,3.2,3.5,0.0,-5.717004515164762
800.0,3.2,3.5,100.0,-5.72755524892246
800.0,3.2,3.5,200.0,-4.188733065035265
800.0,3.2,3.5,300.0,-4.157230571851954
800.0,3.2,3.5,400.0,-3.9209436549166146
800.0,3.2,3.5,500.0,-4.131882732526834
800.0,3.2,4.0,0.0,-5.820396112791201
800.0,3.2,4.0,100.0,-5.820664524237382
800.0,3.2,4.0,200.0,-4.196575956511989
800.0,3.2,4.0,300.0,-4.268852827854399
800.0,3.2,4.0,400.0,-4.168764364542866
800.0,3.2,4.0,500.0,-4.264587410496102
800.0,3.2,4.5,0.0,-5.824311256035378
800.0,3.2,4.5,100.0,-5.854269445764659
800.0,3.2,4.5,200.0,-4.45400262812008
800.0,3.2,4.5,300.0,-4.422231723490589
800.0,3.2,4.5,400.0,-4.224725850777946
800.0,3.2,4.5,500.0,-4.2654700869744735
800.0,3.5,0.0,0.0,-6.106951788770231
800.0,3.5,0.0,100.0,-6.059213410809682
800.0,3.5,0.0,200.0,-4.413604758442501
800.0,3.5,0.0,300.0,-4.183935595411884
800.0,3.5,0.0,400.0,-3.94314944853671
800.0,3.5,0.0,500.0,-4.059447575375341
800.0,3.5,0.5,0.0,-6.053631570420772
800.0,3.5,0.5,100.0,-6.0409578048229955
800.0,3.5,0.5,200.0,-4.388116726517896
800.0,3.5,0.5,300.0,-4.170943527823595
800.0,3.5,0.5,400.0,-3.935202615660786
800.0,3.5,0.5,500.0,-4.09117670097272
800.0,3.5,1.0,0.0,-6.030276808664365
800.0,3.5,1.0,100.0,-6.0302093325962165
800.0,3.5,1.0,200.0,-4.361729599470283
800.0,3.5,1.0,300.0,-4.203392301012519
800.0,3.5,1.0,400.0,-3.937202262724746
800.0,3.5,1.0,500.0,-3.9352073928201126
800.0,3.5,1.5,0.0,-6.014734747574165
800.0,3.5,1.5,100.0,-6.071579300794078
800.0,3.5,1.5,200.0,-4.387779323864262
800.0,3.5,1.5,300.0,-4.003814677096962
800.0,3.5,1.5,400.0,-3.760295884154619
800.0,3.5,1.5,500.0,-3.9127509350264456
800.0,3.5,2.0,0.0,-6.061603265115961
800.0,3.5,2.0,100.0,-5.778217177298235
800.0,3.5,2.0,200.0,-4.085414899988608
800.0,3.5,2.0,300.0,-3.987327202688795
800.0,3.5,2.0,400.0,-3.761918193806912
800.0,3.5,2.0,500.0,-3.9215532749216173
800.0,3.5,2.5,0.0,-5.706049065003763
800.0,3.5,2.5,100.0,-5.706049065003763
800.0,3.5,2.5,200.0,-4.087037209640901
800.0,3.5,2.5,300.0,-3.9993369293558914
800.0,3.5,2.5,400.0,-3.781816217510936
800.0,3.5,2.5,500.0,-4.043282588855659
800.0,3.5,3.0,0.0,-5.707957874365517
800.0,3.5,3.0,100.0,-5.717004515164762
800.0,3.5,3.0,200.0,-4.045144060482389
800.0,3.5,3.0,300.0,-4.156962160405773
800.0,3.5,3.0,400.0,-3.893370696775556
800.0,3.5,3.0,500.0,-4.051212969096652
800.0,3.5,3.5,0.0,-5.72755524892246
800.0,3.5,3.5,100.0,-5.820396112791201
800.0,3.5,3.5,200.0,-4.189001476481446
800.0,3.5,3.5,300.0,-4.164805051882497
800.0,3.5,3.5,400.0,-4.004992952777997
800.0,3.5,3.5,500.0,-4.264587410496102
800.0,3.5,4.0,0.0,-5.820664524237382
800.0,3.5,4.0,100.0,-5.824311256035378
800.0,3.5,4.0,200.0,-4.245405101245974
800.0,3.5,4.0,300.0,-4.422231723490589
800.0,3.5,4.0,400.0,-4.157457622112227
800.0,3.5,4.0,500.0,-4.264587410496102
800.0,3.5,4.5,0.0,-5.854269445764659
800.0,3.5,4.5,100.0,-5.946532323915019
800.0,3.5,4.5,200.0,-4.45400262812008
800.0,3.5,4.5,300.0,-4.422231723490589
800.0,3.5,4.5,400.0,-4.158340298590598
800.0,3.5,4.5,500.0,-4.2672600594057055
800.0,3.8000000000000007,0.0,0.0,-6.059213410809682
800.0,3.8000000000000007,0.0,100.0,-6.053631570420772
800.0,3.8000000000000007,0.0,200.0,-4.666751764657987
800.0,3.8000000000000007,0.0,300.0,-4.174629520529685
800.0,3.8000000000000007,0.0,400.0,-4.0192046645780275
800.0,3.8000000000000007,0.0,500.0,-4.054640388418047
800.0,3.8000000000000007,0.5,0.0,-6.0409578048229955
800.0,3.8000000000000007,0.5,100.0,-6.030276808664365
800.0,3.8000000000000007,0.5,200.0,-4.652933255244154
800.0,3.8000000000000007,0.5,300.0,-4.147572814448889
800.0,3.8000000000000007,0.5,400.0,-4.051653437766952
800.0,3.8000000000000007,0.5,500.0,-4.064077403418224
800.0,3.8000000000000007,1.0,0.0,-6.0302093325962165
800.0,3.8000000000000007,1.0,100.0,-6.014734747574165
800.0,3.8000000000000007,1.0,200.0,-4.688148662713341
800.0,3.8000000000000007,1.0,300.0,-4.1725974721865855
800.0,3.8000000000000007,1.0,400.0,-3.801227025374905
800.0,3.8000000000000007,1.0,500.0,-3.908239666883147
800.0,3.8000000000000007,1.5,0.0,-6.071579300794078
800.0,3.8000000000000007,1.5,100.0,-6.061603265115961
800.0,3.8000000000000007,1.5,200.0,-4.405512758758696
800.0,3.8000000000000007,1.5,300.0,-3.969993674964255
800.0,3.8000000000000007,1.5,400.0,-3.767607594268381
800.0,3.8000000000000007,1.5,500.0,-3.9091500065520375
800.0,3.8000000000000007,2.0,0.0,-5.778217177298235
800.0,3.8000000000000007,2.0,100.0,-5.706049065003763
800.0,3.8000000000000007,2.0,200.0,-4.349684173587557
800.0,3.8000000000000007,2.0,300.0,-3.9716159846165473
800.0,3.8000000000000007,2.0,400.0,-3.776158544932186
800.0,3.8000000000000007,2.0,500.0,-3.9269552695746714
800.0,3.8000000000000007,2.5,0.0,-5.706049065003763
800.0,3.8000000000000007,2.5,100.0,-5.707957874365517
800.0,3.8000000000000007,2.5,200.0,-4.360639623748556
800.0,3.8000000000000007,2.5,300.0,-3.996039628128358
800.0,3.8000000000000007,2.5,400.0,-3.8969552194398465
800.0,3.8000000000000007,2.5,500.0,-4.040435302585343
800.0,3.8000000000000007,3.0,0.0,-5.717004515164762
800.0,3.8000000000000007,3.0,100.0,-5.72755524892246
800.0,3.8000000000000007,3.0,200.0,-4.255049857705587
800.0,3.8000000000000007,3.0,300.0,-4.139897044127414
800.0,3.8000000000000007,3.0,400.0,-3.90479811091657
800.0,3.8000000000000007,3.0,500.0,-4.128679546046068
800.0,3.8000000000000007,3.5,0.0,-5.79369421772561
800.0,3.8000000000000007,3.5,100.0,-5.820664524237382
800.0,3.8000000000000007,3.5,200.0,-4.262892749182311
800.0,3.8000000000000007,3.5,300.0,-4.196300668891941
800.0,3.8000000000000007,3.5,400.0,-4.157457622112227
800.0,3.8000000000000007,3.5,500.0,-4.2622606165808055
800.0,3.8000000000000007,4.0,0.0,-5.820664524237382
800.0,3.8000000000000007,4.0,100.0,-5.854269445764659
800.0,3.8000000000000007,4.0,200.0,-4.520319420790402
800.0,3.8000000000000007,4.0,300.0,-4.404898195766049
800.0,3.8000000000000007,4.0,400.0,-4.157457622112227
800.0,3.8000000000000007,4.0,500.0,-4.263143293059176
800.0,3.8000000000000007,4.5,0.0,-5.946532323915019
800.0,3.8000000000000007,4.5,100.0,-5.946532323915019
800.0,3.8000000000000007,4.5,200.0,-4.520319420790402
800.0,3.8000000000000007,4.5,300.0,-4.405780872244421
800.0,3.8000000000000007,4.5,400.0,-4.16013027102183
800.0,3.8000000000000007,4.5,500.0,-4.26633982597824
800.0,4.1000000000000005,0.0,0.0,-6.053631570420772
800.0,4.1000000000000005,0.0,100.0,-6.0409578048229955
800.0,4.1000000000000005,0.0,200.0,-5.477707390704246
800.0,4.1000000000000005,0.0,300.0,-4.170943527823595
800.0,4.1000000000000005,0.0,400.0,-3.9958339512033225
800.0,4.1000000000000005,0.0,500.0,-4.075134079480131
800.0,4.1000000000000005,0.5,0.0,-6.030276808664365
800.0,4.1000000000000005,0.5,100.0,-6.0302093325962165
800.0,4.1000000000000005,0.5,200.0,-4.669243742822149
800.0,4.1000000000000005,0.5,300.0,-4.203392301012519
800.0,4.1000000000000005,0.5,400.0,-4.020858608941017
800.0,4.1000000000000005,0.5,500.0,-3.912151031600403
800.0,4.1000000000000005,1.0,0.0,-6.014734747574165
800.0,4.1000000000000005,1.0,100.0,-6.071579300794078
800.0,4.1000000000000005,1.0,200.0,-4.7079572494029165
800.0,4.1000000000000005,1.0,300.0,-4.003814677096962
800.0,4.1000000000000005,1.0,400.0,-3.8135784281751723
800.0,4.1000000000000005,1.0,500.0,-3.8884966689443714
800.0,4.1000000000000005,1.5,0.0,-6.061603265115961
800.0,4.1000000000000005,1.5,100.0,-5.778217177298235
800.0,4.1000000000000005,1.5,200.0,-4.349684173587557
800.0,4.1000000000000005,1.5,300.0,-3.969993674964255
800.0,4.1000000000000005,1.5,400.0,-3.8152007378274653
800.0,4.1000000000000005,1.5,500.0,-3.8980439973019645
800.0,4.1000000000000005,2.0,0.0,-5.706049065003763
800.0,4.1000000000000005,2.0,100.0,-5.706049065003763
800.0,4.1000000000000005,2.0,200.0,-4.351306483239851
800.0,4.1000000000000005,2.0,300.0,-3.9809491251252522
800.0,4.1000000000000005,2.0,400.0,-3.8350987615314893
800.0,4.1000000000000005,2.0,500.0,-4.020803721463641
800.0,4.1000000000000005,2.5,0.0,-5.707957874365517
800.0,4.1000000000000005,2.5,100.0,-5.717004515164762
800.0,4.1000000000000005,2.5,200.0,-4.375730126751663
800.0,4.1000000000000005,2.5,300.0,-4.139628632681233
800.0,4.1000000000000005,2.5,400.0,-3.942470306658031
800.0,4.1000000000000005,2.5,500.0,-4.028734101704634
800.0,4.1000000000000005,3.0,0.0,-5.72755524892246
800.0,4.1000000000000005,3.0,100.0,-5.79369421772561
800.0,4.1000000000000005,3.0,200.0,-4.516125411055527
800.0,4.1000000000000005,3.0,300.0,-4.1474715241579565
800.0,4.1000000000000005,3.0,400.0,-3.9988739314225574
800.0,4.1000000000000005,3.0,500.0,-4.260882324362461
800.0,4.1000000000000005,3.5,0.0,-5.820664524237382
800.0,4.1000000000000005,3.5,100.0,-5.820664524237382
800.0,4.1000000000000005,3.5,200.0,-4.570045295016464
800.0,4.1000000000000005,3.5,300.0,-4.404898195766049
800.0,4.1000000000000005,3.5,400.0,-4.2065572319947035
800.0,4.1000000000000005,3.5,500.0,-4.261243649410934
800.0,4.1000000000000005,4.0,0.0,-5.854269445764659
800.0,4.1000000000000005,4.0,100.0,-5.946532323915019
800.0,4.1000000000000005,4.0,200.0,-4.77092044809948
800.0,4.1000000000000005,4.0,300.0,-4.404898195766049
800.0,4.1000000000000005,4.0,400.0,-4.167175928621926
800.0,4.1000000000000005,4.0,500.0,-4.26493326549041
800.0,4.1000000000000005,4.5,0.0,-5.946532323915019
800.0,4.1000000000000005,4.5,100.0,-5.946532323915019
800.0,4.1000000000000005,4.5,200.0,-4.7718031245778505
800.0,4.1000000000000005,4.5,300.0,-4.4066699869067945
800.0,4.1000000000000005,4.5,400.0,-4.168965901053158
800.0,4.1000000000000005,4.5,500.0,-4.26493326549041
800.0,4.4,0.0,0.0,-6.0409578048229955
800.0,4.4,0.0,100.0,-6.030276808664365
800.0,4.4,0.0,200.0,-5.4776399146360975
800.0,4.4,0.0,300.0,-4.147572814448889
800.0,4.4,0.0,400.0,-4.051047332555149
800.0,4.4,0.0,500.0,-4.049846653649455
800.0,4.4,0.5,0.0,-6.025053845735717
800.0,4.4,0.5,100.0,-6.014734747574165
800.0,4.4,0.5,200.0,-5.5160003810108105
800.0,4.4,0.5,300.0,-4.1852612543733745
800.0,4.4,0.5,400.0,-3.853874641607623
800.0,4.4,0.5,500.0,-3.8884966689443714
800.0,4.4,1.0,0.0,-6.071579300794078
800.0,4.4,1.0,100.0,-6.061603265115961
800.0,4.4,1.0,200.0,-5.220618321502728
800.0,4.4,1.0,300.0,-3.969993674964255
800.0,4.4,1.0,400.0,-3.8135784281751723
800.0,4.4,1.0,500.0,-3.889407008613262
800.0,4.4,1.5,0.0,-5.778217177298235
800.0,4.4,1.5,100.0,-5.706049065003763
800.0,4.4,1.5,200.0,-5.148450209208258
800.0,4.4,1.5,300.0,-3.9716159846165473
800.0,4.4,1.5,400.0,-3.8245338783361698
800.0,4.4,1.5,500.0,-3.9076795886634197
800.0,4.4,2.0,0.0,-5.706049065003763
800.0,4.4,2.0,100.0,-5.707957874365517
800.0,4.4,2.0,200.0,-5.1594056593692565
800.0,4.4,2.0,300.0,-3.996039628128358
800.0,4.4,2.0,400.0,-3.9422018952118503
800.0,4.4,2.0,500.0,-4.021159621674091
800.0,4.4,2.5,0.0,-5.717004515164762
800.0,4.4,2.5,100.0,-5.72755524892246
800.0,4.4,2.5,200.0,-5.248694784323581
800.0,4.4,2.5,300.0,-4.139897044127414
800.0,4.4,2.5,400.0,-3.9500447866885735
800.0,4.4,2.5,500.0,-4.113940180098661
800.0,4.4,3.0,0.0,-5.79369421772561
800.0,4.4,3.0,100.0,-5.820664524237382
800.0,4.4,3.0,200.0,-5.2815950963642875
800.0,4.4,3.0,300.0,-4.196300668891941
800.0,4.4,3.0,400.0,-4.2065572319947035
800.0,4.4,3.0,500.0,-4.249519931938115
800.0,4.4,3.5,0.0,-5.820664524237382
800.0,4.4,3.5,100.0,-5.854269445764659
800.0,4.4,3.5,200.0,-5.459241118445289
800.0,4.4,3.5,300.0,-4.404898195766049
800.0,4.4,3.5,400.0,-4.2065572319947035
800.0,4.4,3.5,500.0,-4.250402608416486
800.0,4.4,4.0,0.0,-5.882656491570638
800.0,4.4,4.0,100.0,-5.946532323915019
800.0,4.4,4.0,200.0,-4.77092044809948
800.0,4.4,4.0,300.0,-4.405780872244421
800.0,4.4,4.0,400.0,-4.2092298809043065
800.0,4.4,4.0,500.0,-4.252192580847719
800.0,4.4,4.5,0.0,-5.946532323915019
800.0,4.4,4.5,100.0,-5.9474150003933905
800.0,4.4,4.5,200.0,-4.772692239240226
800.0,4.4,4.5,300.0,-4.4066699869067945
800.0,4.4,4.5,400.0,-4.2092298809043065
800.0,4.4,4.5,500.0,-4.252192580847719
800.0,4.7,0.0,0.0,-6.030276808664365
800.0,4.7,0.0,100.0,-6.025053845735717
800.0,4.7,0.0,200.0,-5.529748363370077
800.0,4.7,0.0,300.0,-4.203392301012519
800.0,4.7,0.0,400.0,-4.048137248380925
800.0,4.7,0.0,500.0,-3.9151647608983127
800.0,4.7,0.5,0.0,-6.014734747574165
800.0,4.7,0.5,100.0,-6.071579300794078
800.0,4.7,0.5,200.0,-5.504777253563117
800.0,4.7,0.5,300.0,-4.003814677096962
800.0,4.7,0.5,400.0,-3.832277258916536
800.0,4.7,0.5,500.0,-3.8884966689443714
800.0,4.7,1.0,0.0,-6.061603265115961
800.0,4.7,1.0,100.0,-5.778217177298235
800.0,4.7,1.0,200.0,-5.148450209208258
800.0,4.7,1.0,300.0,-3.969993674964255
800.0,4.7,1.0,400.0,-3.8136879385794744
800.0,4.7,1.0,500.0,-3.8969897207958653
800.0,4.7,1.5,0.0,-5.706049065003763
800.0,4.7,1.5,100.0,-5.706049065003763
800.0,4.7,1.5,200.0,-5.150359018570012
800.0,4.7,1.5,300.0,-3.9809491251252522
800.0,4.7,1.5,400.0,-3.8381115820912846
800.0,4.7,1.5,500.0,-4.020803721463641
800.0,4.7,2.0,0.0,-5.707957874365517
800.0,4.7,2.0,100.0,-5.717004515164762
800.0,4.7,2.0,200.0,-5.172261249785438
800.0,4.7,2.0,300.0,-4.092258973748022
800.0,4.7,2.0,400.0,-3.9842243966903554
800.0,4.7,2.0,500.0,-4.028734101704634
